symbol,asset_type,status,reasons,pause_buy,manual_review,metric_value,price_status,price_reasons,manual_pause_buy,manual_force_review,thesis_broken,logic_reasons,final_pause_buy,final_force_review,final_priority_level,final_reason_codes,final_human_readable_action,logic_note,effective_from,updated_at,updated_by,date,check_type
515180,etf,RED,缺少可用行情，需人工复核,True,True,,RED,缺少可用行情，需人工复核,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2019-04-19,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.04692891649413392,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-04-19,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-19,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-19,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-19,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-19,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-19,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.06756377908606676,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-04-26,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.08363429005892423,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-04-26,weekly_risk_check
515180,etf,RED,缺少可用行情，需人工复核,True,True,,RED,缺少可用行情，需人工复核,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2019-04-26,weekly_risk_check
518880,etf,YELLOW,相对参考高点回撤 4.31%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.04313319530710835,YELLOW,相对参考高点回撤 4.31%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2019-04-26,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-26,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-26,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-26,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-26,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-26,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.06279786935800398,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-04-30,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.10435278464170317,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-04-30,weekly_risk_check
515180,etf,RED,缺少可用行情，需人工复核,True,True,,RED,缺少可用行情，需人工复核,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2019-04-30,weekly_risk_check
518880,etf,YELLOW,相对参考高点回撤 4.18%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.04175293305728088,YELLOW,相对参考高点回撤 4.18%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2019-04-30,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-30,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-30,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-30,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-30,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-04-30,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.12531539108494535,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-05-06,monthly_invest_review
510500,etf,YELLOW,相对参考高点回撤 17.37%，进入 YELLOW 区域,True,True,0.17373122980421968,YELLOW,相对参考高点回撤 17.37%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2019-05-06,monthly_invest_review
515180,etf,RED,缺少可用行情，需人工复核,True,True,,RED,缺少可用行情，需人工复核,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2019-05-06,monthly_invest_review
518880,etf,YELLOW,相对参考高点回撤 3.62%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.03623188405797101,YELLOW,相对参考高点回撤 3.62%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2019-05-06,monthly_invest_review
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-06,monthly_invest_review
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-06,monthly_invest_review
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-06,monthly_invest_review
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-06,monthly_invest_review
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-06,monthly_invest_review
510300,etf,GREEN,ETF 风险状态正常,False,False,0.1121390524250071,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-05-10,weekly_risk_check
510500,etf,GREEN,ETF 风险状态正常,False,False,0.1467401634670215,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-05-10,weekly_risk_check
515180,etf,RED,缺少可用行情，需人工复核,True,True,,RED,缺少可用行情，需人工复核,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2019-05-10,weekly_risk_check
518880,etf,YELLOW,相对参考高点回撤 3.11%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.031055900621118116,YELLOW,相对参考高点回撤 3.11%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2019-05-10,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-10,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-10,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-10,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-10,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-10,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.13288477712363336,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-05-17,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 16.61%，进入 YELLOW 区域,True,True,0.16612811252613582,YELLOW,相对参考高点回撤 16.61%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2019-05-17,weekly_risk_check
515180,etf,RED,缺少可用行情，需人工复核,True,True,,RED,缺少可用行情，需人工复核,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2019-05-17,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.015182884748102152,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-05-17,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-17,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-17,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-17,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-17,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-17,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.14858424446313434,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-05-24,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 18.29%，进入 YELLOW 区域,True,True,0.1828549705379205,YELLOW,相对参考高点回撤 18.29%，进入 YELLOW 区域,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2019-05-24,weekly_risk_check
515180,etf,RED,缺少可用行情，需人工复核,True,True,,RED,缺少可用行情，需人工复核,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2019-05-24,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.014492753623188494,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-05-24,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-24,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-24,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-24,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-24,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-24,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.13680964395850853,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-05-31,weekly_risk_check
510500,etf,YELLOW,相对参考高点回撤 17.26%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.1725907622125072,YELLOW,相对参考高点回撤 17.26%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2019-05-31,weekly_risk_check
515180,etf,RED,缺少可用行情，需人工复核,True,True,,RED,缺少可用行情，需人工复核,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2019-05-31,weekly_risk_check
518880,etf,GREEN,ETF 风险状态正常,False,False,0.006901311249137342,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-05-31,weekly_risk_check
600519,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-31,weekly_risk_check
000858,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-31,weekly_risk_check
600036,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-31,weekly_risk_check
000333,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-31,weekly_risk_check
601318,stock,GREEN,尚无持仓成本，允许按计划定投,False,False,,GREEN,尚无持仓成本，允许按计划定投,False,False,False,,False,False,6,green,正常,,,,,2019-05-31,weekly_risk_check
510300,etf,GREEN,ETF 风险状态正常,False,False,0.1345668629100084,GREEN,ETF 风险状态正常,False,False,False,,False,False,6,green,正常,,,,,2019-06-03,monthly_invest_review
510500,etf,YELLOW,相对参考高点回撤 17.94%，进入 YELLOW 区域；跌破长期均线且持续弱势,True,True,0.17943356776278271,YELLOW,相对参考高点回撤 17.94%，进入 YELLOW 区域；跌破长期均线且持续弱势,False,False,False,,True,True,5,price_yellow,价格 YELLOW，暂停新增并人工复核,,,,,2019-06-03,monthly_invest_review
515180,etf,RED,缺少可用行情，需人工复核,True,True,,RED,缺少可用行情，需人工复核,False,False,False,,True,True,4,price_red,价格 RED，强制人工复核,,,,,2019-06-03,monthly_invest_review
